Distance_m,Latitude,Longitude,Altitude_m,Slope_percent
142300,-26.218131330472104,27.004913667877187,1524.0,0.0
142400,-26.21770858369099,27.00433482997689,1524.0,1.0
142500,-26.217285836909873,27.00375599207659,1525.0,0.0
142600,-26.216863090128758,27.003177154176296,1525.0,1.0
142700,-26.216440343347642,27.002598316276,1526.0,0.0
142800,-26.216017596566523,27.0020194783757,1526.0,0.0
142900,-26.215594849785408,27.001440640475405,1526.0,0.0
143000,-26.215172103004292,27.00086180257511,1526.0,1.0
143100,-26.214749356223177,27.00028296467481,1527.0,-1.0
143200,-26.21432660944206,26.999704126774514,1526.0,1.0
143300,-26.213903862660946,26.999125288874215,1527.0,0.0
143400,-26.21348111587983,26.99854645097392,1527.0,0.0
143500,-26.213058369098714,26.997967613073623,1527.0,0.0
143600,-26.2126356223176,26.997388775173324,1527.0,0.0
143700,-26.212212875536483,26.996809937273028,1527.0,0.0
143800,-26.211790128755364,26.996231099372732,1527.0,1.0
143900,-26.21136738197425,26.995652261472433,1528.0,0.0
144000,-26.210944635193133,26.995073423572137,1528.0,1.0
144100,-26.210521888412018,26.994494585671838,1529.0,0.0
144200,-26.210099141630902,26.993915747771542,1529.0,3.0
144300,-26.209676394849787,26.993336909871246,1532.0,0.0
144400,-26.20925364806867,26.992758071970947,1532.0,2.0
144500,-26.208830901287556,26.99217923407065,1534.0,1.0
144600,-26.20840815450644,26.99160039617035,1535.0,0.0
144700,-26.207985407725324,26.991021558270056,1535.0,1.0
144800,-26.207562660944205,26.99044272036976,1536.0,2.0
144900,-26.20713991416309,26.98986388246946,1538.0,0.0
145000,-26.206717167381974,26.989285044569165,1538.0,0.0
145100,-26.20629442060086,26.98870620666887,1538.0,1.0
145200,-26.205871673819743,26.98812736876857,1539.0,0.0
145300,-26.205448927038628,26.987548530868274,1539.0,0.0
145400,-26.205026180257512,26.986969692967975,1539.0,1.0
145500,-26.204603433476397,26.98639085506768,1540.0,2.0
145600,-26.20418068669528,26.985812017167383,1542.0,0.0
145700,-26.203757939914166,26.985233179267084,1542.0,3.0
145800,-26.20333519313305,26.984654341366788,1545.0,1.0
145900,-26.20291244635193,26.984075503466492,1546.0,1.0
146000,-26.202489699570815,26.983496665566193,1547.0,1.0
146100,-26.2020669527897,26.982917827665897,1548.0,3.0
146200,-26.201644206008584,26.982338989765598,1551.0,0.0
146300,-26.20122145922747,26.981760151865302,1551.0,2.0
146400,-26.200798712446353,26.981181313965006,1553.0,-2.0
146500,-26.200375965665238,26.980602476064707,1551.0,3.0
146600,-26.199953218884122,26.98002363816441,1554.0,0.0
146700,-26.199530472103007,26.979444800264115,1554.0,0.0
146800,-26.199107725321888,26.978865962363816,1554.0,-2.0
146900,-26.198684978540772,26.97828712446352,1552.0,-1.0
147000,-26.198262231759657,26.97770828656322,1551.0,-1.0
147100,-26.19783948497854,26.977129448662925,1550.0,-3.0
147200,-26.197416738197425,26.97655061076263,1547.0,0.0
147300,-26.19699399141631,26.97597177286233,1547.0,-3.0
147400,-26.196571244635194,26.975392934962034,1544.0,-1.0
147500,-26.19614849785408,26.974814097061735,1543.0,0.0
147600,-26.195725751072963,26.97423525916144,1543.0,-1.0
147700,-26.195303004291848,26.973656421261143,1542.0,-1.0
147800,-26.194880257510732,26.973077583360844,1541.0,0.0
147900,-26.194457510729613,26.97249874546055,1541.0,-1.0
148000,-26.194034763948498,26.971919907560252,1540.0,0.0
148100,-26.193612017167382,26.971341069659953,1540.0,1.0
148200,-26.193189270386267,26.970762231759657,1541.0,0.0
148300,-26.19276652360515,26.970183393859358,1541.0,3.0
148400,-26.192343776824035,26.969604555959062,1544.0,2.0
148500,-26.19192103004292,26.969025718058766,1546.0,2.0
148600,-26.191498283261804,26.968446880158467,1548.0,2.0
148700,-26.19107553648069,26.96786804225817,1550.0,6.0
148800,-26.190652789699573,26.967289204357876,1556.0,0.0
148900,-26.190230042918454,26.966710366457576,1556.0,5.0
149000,-26.18980729613734,26.96613152855728,1561.0,1.0
149100,-26.189384549356223,26.96555269065698,1562.0,5.0
149200,-26.188961802575108,26.964973852756685,1567.0,0.0
149300,-26.188539055793992,26.96439501485639,1567.0,-12.0
149400,-26.188116309012877,26.96381617695609,1555.0,-7.000000000000001
149500,-26.18769356223176,26.963237339055794,1548.0,-3.0
149600,-26.187270815450646,26.9626585011555,1545.0,-5.0
149700,-26.18684806866953,26.9620796632552,1540.0,-5.0
149800,-26.186425321888414,26.961500825354904,1535.0,0.0
149900,-26.186002575107295,26.960921987454604,1535.0,-5.0
150000,-26.18557982832618,26.96034314955431,1530.0,-1.0
150100,-26.185157081545064,26.959764311654013,1529.0,-2.0
150200,-26.18473433476395,26.959185473753713,1527.0,-1.0
150300,-26.184311587982833,26.958606635853418,1526.0,-3.0
150400,-26.183888841201718,26.958027797953118,1523.0,0.0
150500,-26.183466094420602,26.957448960052822,1523.0,-1.0
150600,-26.183043347639487,26.956870122152527,1522.0,0.0
150700,-26.18262060085837,26.956291284252227,1522.0,-2.0
150800,-26.182197854077256,26.95571244635193,1520.0,0.0
150900,-26.18177510729614,26.955133608451636,1520.0,-1.0
151000,-26.18135236051502,26.954554770551336,1519.0,0.0
151100,-26.180929613733905,26.95397593265104,1519.0,-1.0
151200,-26.18050686695279,26.95339709475074,1518.0,-1.0
151300,-26.180084120171674,26.952818256850446,1517.0,-1.0
151400,-26.17966137339056,26.95223941895015,1516.0,0.0
151500,-26.179238626609443,26.95166058104985,1516.0,1.0
151600,-26.178815879828328,26.951081743149555,1517.0,0.0
151700,-26.178393133047212,26.95050290524926,1517.0,0.0
151800,-26.177970386266097,26.94992406734896,1517.0,0.0
151900,-26.17754763948498,26.949345229448664,1517.0,1.0
152000,-26.177124892703862,26.948766391548364,1518.0,0.0
152100,-26.176702145922746,26.94818755364807,1518.0,0.0
152200,-26.17627939914163,26.947608715747773,1518.0,0.0
152300,-26.175856652360515,26.947029877847474,1518.0,0.0
152400,-26.1754339055794,26.946451039947178,1518.0,0.0
152500,-26.175011158798284,26.945872202046882,1518.0,0.0
152600,-26.17458841201717,26.945293364146583,1518.0,0.0
152700,-26.174165665236053,26.944714526246287,1518.0,-2.0
152800,-26.173742918454938,26.944135688345987,1516.0,-1.0
152900,-26.173320171673822,26.94355685044569,1515.0,-1.0
153000,-26.172897424892703,26.942978012545396,1514.0,4.0
153100,-26.172474678111588,26.942399174645097,1518.0,0.0
153200,-26.172051931330472,26.9418203367448,1518.0,2.0
153300,-26.171629184549356,26.9412414988445,1520.0,1.0
153400,-26.17120643776824,26.940662660944206,1521.0,1.0
153500,-26.170783690987125,26.94008382304391,1522.0,0.0
153600,-26.17036094420601,26.93950498514361,1522.0,0.0
153700,-26.169938197424894,26.938926147243315,1522.0,0.0
153800,-26.16951545064378,26.93834730934302,1522.0,0.0
153900,-26.169092703862663,26.93776847144272,1522.0,0.0
154000,-26.168669957081548,26.937189633542424,1522.0,-1.0
154100,-26.16824721030043,26.936610795642125,1521.0,0.0
154200,-26.167824463519313,26.93603195774183,1521.0,0.0
154300,-26.167401716738198,26.935453119841533,1521.0,-1.0
154400,-26.166978969957082,26.934874281941234,1520.0,0.0
154500,-26.166556223175967,26.934295444040938,1520.0,-1.0
154600,-26.16613347639485,26.933716606140642,1519.0,1.0
154700,-26.165710729613735,26.933137768240343,1520.0,0.0
154800,-26.16528798283262,26.932558930340047,1520.0,0.0
154900,-26.164865236051504,26.931980092439748,1520.0,0.0
155000,-26.16444248927039,26.931401254539452,1520.0,0.0
155100,-26.16401974248927,26.930822416639156,1520.0,0.0
155200,-26.163596995708154,26.930243578738857,1520.0,0.0
155300,-26.16317424892704,26.92966474083856,1520.0,0.0
155400,-26.162751502145923,26.929085902938265,1520.0,-2.0
155500,-26.162328755364808,26.928507065037966,1518.0,0.0
155600,-26.161906008583692,26.92792822713767,1518.0,-1.0
155700,-26.161483261802577,26.92734938923737,1517.0,0.0
155800,-26.16106051502146,26.926770551337075,1517.0,1.0
155900,-26.160637768240345,26.92619171343678,1518.0,0.0
156000,-26.16021502145923,26.92561287553648,1518.0,1.0
156100,-26.15979227467811,26.925034037636184,1519.0,0.0
156200,-26.159369527896995,26.924455199735885,1519.0,1.0
156300,-26.15894678111588,26.92387636183559,1520.0,-1.0
156400,-26.158524034334764,26.923297523935293,1519.0,1.0
156500,-26.15810128755365,26.922718686034994,1520.0,0.0
156600,-26.157678540772533,26.922139848134698,1520.0,1.0
156700,-26.157255793991418,26.921561010234402,1521.0,0.0
156800,-26.156833047210302,26.920982172334103,1521.0,0.0
156900,-26.156410300429187,26.920403334433807,1521.0,0.0
157000,-26.15598755364807,26.919824496533508,1521.0,1.0
157100,-26.155564806866956,26.919245658633212,1522.0,0.0
157200,-26.155142060085836,26.918666820732916,1522.0,0.0
157300,-26.15471931330472,26.918087982832617,1522.0,0.0
157400,-26.154296566523605,26.91750914493232,1522.0,0.0
157500,-26.15387381974249,26.916930307032025,1522.0,-1.0
157600,-26.153451072961374,26.916351469131726,1521.0,-1.0
157700,-26.15302832618026,26.91577263123143,1520.0,0.0
157800,-26.152605579399143,26.91519379333113,1520.0,-1.0
157900,-26.152182832618028,26.914614955430835,1519.0,1.0
158000,-26.151760085836912,26.91403611753054,1520.0,0.0
158100,-26.151337339055797,26.91345727963024,1520.0,1.0
158200,-26.150914592274678,26.912878441729944,1521.0,-1.0
158300,-26.150491845493562,26.912299603829645,1520.0,0.0
158400,-26.150069098712446,26.91172076592935,1520.0,-1.0
158500,-26.14964635193133,26.911141928029053,1519.0,0.0
158600,-26.149223605150215,26.910563090128754,1519.0,0.0
158700,-26.1488008583691,26.90998425222846,1519.0,0.0
158800,-26.148378111587984,26.909405414328162,1519.0,1.0
158900,-26.14795536480687,26.908826576427863,1520.0,1.0
159000,-26.147532618025753,26.908247738527567,1521.0,0.0
159100,-26.147109871244638,26.907668900627268,1521.0,0.0
159200,-26.14668712446352,26.907090062726972,1521.0,0.0
159300,-26.146264377682403,26.906511224826676,1521.0,0.0
159400,-26.145841630901288,26.905932386926377,1521.0,0.0
159500,-26.145418884120172,26.90535354902608,1521.0,0.0
159600,-26.144996137339056,26.904774711125786,1521.0,0.0
159700,-26.14457339055794,26.904195873225486,1521.0,-1.0
159800,-26.144150643776825,26.90361703532519,1520.0,0.0
159900,-26.14372789699571,26.90303819742489,1520.0,0.0
160000,-26.143305150214594,26.902459359524595,1520.0,0.0
160100,-26.14288240343348,26.9018805216243,1520.0,0.0
160200,-26.142459656652363,26.901301683724,1520.0,0.0
160300,-26.142036909871244,26.900722845823704,1520.0,1.0
160400,-26.14161416309013,26.90014400792341,1521.0,0.0
160500,-26.141191416309013,26.89956517002311,1521.0,-1.0
160600,-26.140768669527898,26.898986332122814,1520.0,0.0
160700,-26.140345922746782,26.898407494222514,1520.0,0.0
160800,-26.139923175965667,26.89782865632222,1520.0,0.0
160900,-26.13950042918455,26.897249818421923,1520.0,1.0
161000,-26.139077682403435,26.896670980521623,1521.0,1.0
161100,-26.13865493562232,26.896092142621328,1522.0,-1.0
161200,-26.138232188841204,26.895513304721028,1521.0,-1.0
161300,-26.137809442060085,26.894934466820732,1520.0,0.0
161400,-26.13738669527897,26.894355628920437,1520.0,0.0
161500,-26.136963948497854,26.893776791020137,1520.0,0.0
161600,-26.13654120171674,26.89319795311984,1520.0,0.0
161700,-26.136118454935623,26.892619115219546,1520.0,0.0
161800,-26.135695708154508,26.892040277319246,1520.0,0.0
161900,-26.135272961373392,26.89146143941895,1520.0,0.0
162000,-26.134850214592277,26.89088260151865,1520.0,-1.0
162100,-26.13442746781116,26.890303763618356,1519.0,-1.0
162200,-26.134004721030045,26.88972492571806,1518.0,0.0
162300,-26.133581974248926,26.88914608781776,1518.0,-1.0
162400,-26.13315922746781,26.888567249917465,1517.0,0.0
162500,-26.132736480686695,26.88798841201717,1517.0,-1.0
162600,-26.13231373390558,26.88740957411687,1516.0,0.0
162700,-26.131890987124464,26.886830736216574,1516.0,-1.0
162800,-26.13146824034335,26.886251898316274,1515.0,1.0
162900,-26.131045493562233,26.88567306041598,1516.0,0.0
163000,-26.130622746781118,26.885094222515683,1516.0,2.0
163100,-26.130200000000002,26.884515384615383,1518.0,0.0
163200,-26.129777253218887,26.883936546715088,1518.0,0.0
163300,-26.12935450643777,26.883357708814792,1518.0,0.0
163400,-26.128931759656652,26.882778870914493,1518.0,0.0
163500,-26.128509012875536,26.882200033014197,1518.0,0.0
163600,-26.12808626609442,26.881621195113897,1518.0,0.0
163700,-26.127663519313305,26.8810423572136,1518.0,0.0
163800,-26.12724077253219,26.880463519313306,1518.0,0.0
163900,-26.126818025751074,26.879884681413007,1518.0,0.0
164000,-26.12639527896996,26.87930584351271,1518.0,0.0
164100,-26.125972532188843,26.87872700561241,1518.0,1.0
164200,-26.125549785407728,26.878148167712116,1519.0,0.0
164300,-26.125127038626612,26.87756932981182,1519.0,1.0
164400,-26.124704291845493,26.87699049191152,1520.0,0.0
164500,-26.124281545064377,26.876411654011225,1520.0,0.0
164600,-26.123858798283262,26.87583281611093,1520.0,0.0
164700,-26.123436051502146,26.87525397821063,1520.0,1.0
164800,-26.12301330472103,26.874675140310334,1521.0,0.0
164900,-26.122590557939915,26.874096302410035,1521.0,3.0
165000,-26.1221678111588,26.87351746450974,1524.0,-1.0
165100,-26.121745064377684,26.872938626609443,1523.0,3.0
165200,-26.12132231759657,26.872359788709144,1526.0,0.0
165300,-26.120899570815453,26.871780950808848,1526.0,3.0
165400,-26.120476824034334,26.871202112908552,1529.0,-1.0
165500,-26.12005407725322,26.870623275008253,1528.0,2.0
165600,-26.119631330472103,26.870044437107957,1530.0,-1.0
165700,-26.119208583690988,26.869465599207658,1529.0,1.0
165800,-26.118785836909872,26.868886761307362,1530.0,0.0
165900,-26.118363090128756,26.868307923407066,1530.0,1.0
166000,-26.11794034334764,26.867729085506767,1531.0,1.0
166100,-26.117517596566525,26.86715024760647,1532.0,0.0
166200,-26.11709484978541,26.866571409706175,1532.0,0.0
166300,-26.116672103004294,26.865992571805876,1532.0,3.0
166400,-26.11624935622318,26.86541373390558,1535.0,5.0
166500,-26.11582660944206,26.86483489600528,1540.0,0.0
166600,-26.115403862660944,26.864256058104985,1540.0,5.0
166700,-26.11498111587983,26.86367722020469,1545.0,2.0
166800,-26.114558369098713,26.86309838230439,1547.0,3.0
166900,-26.114135622317598,26.862519544404094,1550.0,3.0
167000,-26.113712875536482,26.861940706503795,1553.0,6.0
167100,-26.113290128755366,26.8613618686035,1559.0,2.0
167200,-26.11286738197425,26.860783030703203,1561.0,3.0
167300,-26.112444635193135,26.860204192802904,1564.0,2.0
167400,-26.11202188841202,26.859625354902608,1566.0,6.0
167500,-26.1115991416309,26.859046517002312,1572.0,0.0
167600,-26.111176394849785,26.858467679102013,1572.0,5.0
167700,-26.11075364806867,26.857888841201717,1577.0,3.0
167800,-26.110330901287554,26.857310003301418,1580.0,-3.0
167900,-26.10990815450644,26.856731165401122,1577.0,0.0
168000,-26.109485407725323,26.856152327500826,1577.0,-8.0
168100,-26.109062660944208,26.855573489600527,1569.0,0.0
168200,-26.108639914163092,26.85499465170023,1569.0,-7.000000000000001
168300,-26.108217167381977,26.854415813799935,1562.0,-1.0
168400,-26.10779442060086,26.853836975899636,1561.0,-6.0
168500,-26.107371673819742,26.85325813799934,1555.0,0.0
168600,-26.106948927038626,26.85267930009904,1555.0,-6.0
168700,-26.10652618025751,26.852100462198745,1549.0,2.0
168800,-26.106103433476395,26.85152162429845,1551.0,-7.000000000000001
168900,-26.10568068669528,26.85094278639815,1544.0,0.0
169000,-26.105257939914164,26.850363948497854,1544.0,-7.000000000000001
169100,-26.10483519313305,26.84978511059756,1537.0,0.0
169200,-26.104412446351933,26.84920627269726,1537.0,-5.0
169300,-26.103989699570818,26.848627434796963,1532.0,-2.0
169400,-26.103566952789702,26.848048596896664,1530.0,0.0
169500,-26.103144206008583,26.84746975899637,1530.0,-2.0
169600,-26.102721459227467,26.846890921096072,1528.0,-2.0
169700,-26.102298712446352,26.846312083195773,1526.0,-2.0
169800,-26.101875965665236,26.845733245295477,1524.0,1.0
169900,-26.10145321888412,26.845154407395178,1525.0,-2.0
170000,-26.101030472103005,26.844575569494882,1523.0,-1.0
170100,-26.10060772532189,26.843996731594586,1522.0,0.0
170200,-26.100184978540774,26.843417893694287,1522.0,-1.0
170300,-26.09976223175966,26.84283905579399,1521.0,-1.0
170400,-26.099339484978543,26.842260217893696,1520.0,1.0
170500,-26.098916738197424,26.841681379993396,1521.0,0.0
170600,-26.09849399141631,26.8411025420931,1521.0,9.0
170700,-26.098071244635193,26.8405237041928,1530.0,4.0
170800,-26.097648497854077,26.839944866292505,1534.0,6.0
170900,-26.097225751072962,26.83936602839221,1540.0,-1.0
171000,-26.096803004291846,26.83878719049191,1539.0,10.0
171100,-26.09638025751073,26.838208352591614,1549.0,0.0
171200,-26.095957510729615,26.83762951469132,1549.0,7.000000000000001
171300,-26.0955347639485,26.83705067679102,1556.0,-2.0
171400,-26.095112017167384,26.836471838890724,1554.0,3.0
171500,-26.09468927038627,26.835893000990424,1557.0,-2.0
171600,-26.09426652360515,26.83531416309013,1555.0,-1.0
171700,-26.093843776824034,26.834735325189833,1554.0,0.0
171800,-26.09342103004292,26.834156487289533,1554.0,0.0
171900,-26.092998283261803,26.833577649389238,1554.0,0.0
172000,-26.092575536480688,26.83299881148894,1554.0,2.0
172100,-26.092152789699572,26.832419973588642,1556.0,0.0
172200,-26.091730042918456,26.831841135688347,1556.0,2.0
172300,-26.09130729613734,26.831262297788047,1558.0,2.0
172400,-26.090884549356225,26.83068345988775,1560.0,4.0
172500,-26.09046180257511,26.830104621987456,1564.0,7.000000000000001
172600,-26.09003905579399,26.829525784087156,1571.0,6.0
172700,-26.089616309012875,26.82894694618686,1577.0,0.0
172800,-26.08919356223176,26.82836810828656,1577.0,6.0
172900,-26.088770815450644,26.827789270386265,1583.0,4.0
173000,-26.08834806866953,26.82721043248597,1587.0,0.0
173100,-26.087925321888413,26.82663159458567,1587.0,0.0
173200,-26.087502575107298,26.826052756685375,1587.0,-1.0
173300,-26.087079828326182,26.82547391878508,1586.0,1.0
173400,-26.086657081545066,26.82489508088478,1587.0,-4.0
173500,-26.08623433476395,26.824316242984484,1583.0,-6.0
173600,-26.085811587982832,26.823737405084188,1577.0,-2.0
173700,-26.085388841201716,26.82315856718389,1575.0,-4.0
173800,-26.0849660944206,26.822579729283593,1571.0,-3.0
173900,-26.084543347639485,26.822000891383293,1568.0,-6.0
174000,-26.08412060085837,26.821422053482998,1562.0,-3.0
174100,-26.083697854077254,26.820843215582702,1559.0,-2.0
174200,-26.08327510729614,26.820264377682403,1557.0,-2.0
174300,-26.082852360515023,26.819685539782107,1555.0,-1.0
174400,-26.082429613733908,26.819106701881807,1554.0,0.0
174500,-26.082006866952792,26.81852786398151,1554.0,-1.0
174600,-26.081584120171676,26.817949026081216,1553.0,0.0
174700,-26.081161373390557,26.817370188180917,1553.0,-1.0
174800,-26.080738626609442,26.81679135028062,1552.0,0.0
174900,-26.080315879828326,26.816212512380325,1552.0,-1.0
175000,-26.07989313304721,26.815633674480026,1551.0,0.0
175100,-26.079470386266095,26.81505483657973,1551.0,-1.0
175200,-26.07904763948498,26.81447599867943,1550.0,0.0
175300,-26.078624892703864,26.813897160779135,1550.0,-1.0
175400,-26.07820214592275,26.81331832287884,1549.0,0.0
175500,-26.077779399141633,26.81273948497854,1549.0,-1.0
175600,-26.077356652360518,26.812160647078244,1548.0,0.0
175700,-26.0769339055794,26.811581809177945,1548.0,0.0
175800,-26.076511158798283,26.81100297127765,1548.0,0.0
175900,-26.076088412017167,26.810424133377353,1548.0,0.0
176000,-26.075665665236052,26.809845295477054,1548.0,0.0
176100,-26.075242918454936,26.809266457576758,1548.0,0.0
176200,-26.07482017167382,26.808687619676462,1548.0,0.0
176300,-26.074397424892705,26.808108781776163,1548.0,0.0
176400,-26.07397467811159,26.807529943875867,1548.0,0.0
176500,-26.073551931330474,26.80695110597557,1548.0,0.0
176600,-26.07312918454936,26.806372268075272,1548.0,0.0
176700,-26.07270643776824,26.805793430174976,1548.0,-1.0
176800,-26.072283690987124,26.805214592274677,1547.0,1.0
176900,-26.07186094420601,26.80463575437438,1548.0,-1.0
177000,-26.071438197424893,26.804056916474085,1547.0,0.0
177100,-26.071015450643777,26.803478078573786,1547.0,0.0
177200,-26.070592703862662,26.80289924067349,1547.0,1.0
177300,-26.070169957081546,26.80232040277319,1548.0,-1.0
177400,-26.06974721030043,26.801741564872895,1547.0,0.0
177500,-26.069324463519315,26.8011627269726,1547.0,0.0
177600,-26.0689017167382,26.8005838890723,1547.0,0.0
177700,-26.068478969957084,26.800005051172004,1547.0,1.0
177800,-26.068056223175965,26.79942621327171,1548.0,2.0
177900,-26.06763347639485,26.79884737537141,1550.0,2.0
178000,-26.067210729613734,26.798268537471113,1552.0,0.0
178100,-26.06678798283262,26.797689699570814,1552.0,-2.0
178200,-26.066365236051503,26.797110861670518,1550.0,0.0
178300,-26.065942489270387,26.796532023770222,1550.0,-3.0
178400,-26.065519742489272,26.795953185869923,1547.0,1.0
178500,-26.065096995708156,26.795374347969627,1548.0,-3.0
178600,-26.06467424892704,26.794795510069328,1545.0,0.0
178700,-26.064251502145925,26.794216672169032,1545.0,-2.0
178800,-26.063828755364806,26.793637834268736,1543.0,0.0
178900,-26.06340600858369,26.793058996368437,1543.0,-4.0
179000,-26.062983261802575,26.79248015846814,1539.0,0.0
179100,-26.06256051502146,26.791901320567845,1539.0,-4.0
179200,-26.062137768240344,26.791322482667546,1535.0,-1.0
179300,-26.06171502145923,26.79074364476725,1534.0,-3.0
179400,-26.061292274678113,26.790164806866954,1531.0,0.0
179500,-26.060869527896998,26.789585968966655,1531.0,-3.0
179600,-26.060446781115882,26.78900713106636,1528.0,-3.0
179700,-26.060024034334766,26.78842829316606,1525.0,0.0
179800,-26.059601287553647,26.787849455265764,1525.0,-1.0
179900,-26.059178540772532,26.78727061736547,1524.0,-4.0
180000,-26.058755793991416,26.78669177946517,1520.0,-5.0
180100,-26.0583330472103,26.786112941564873,1515.0,0.0
180200,-26.057910300429185,26.785534103664574,1515.0,0.0
180300,-26.05748755364807,26.784955265764278,1515.0,0.0
180400,-26.057064806866954,26.784376427863982,1515.0,0.0
180500,-26.05664206008584,26.783797589963683,1515.0,0.0
180600,-26.056219313304723,26.783218752063387,1515.0,4.0
180700,-26.055796566523608,26.78263991416309,1519.0,0.0
180800,-26.055373819742492,26.782061076262792,1519.0,-4.0
180900,-26.054951072961373,26.781482238362496,1515.0,0.0
181000,-26.054528326180257,26.780903400462197,1515.0,0.0
181100,-26.054105579399142,26.7803245625619,1515.0,0.0
181200,-26.053682832618026,26.779745724661606,1515.0,4.0
181300,-26.05326008583691,26.779166886761306,1519.0,0.0
181400,-26.052837339055795,26.77858804886101,1519.0,1.0
181500,-26.05241459227468,26.77800921096071,1520.0,1.0
181600,-26.051991845493564,26.777430373060415,1521.0,0.0
181700,-26.05156909871245,26.77685153516012,1521.0,-2.0
181800,-26.051146351931333,26.77627269725982,1519.0,-4.0
181900,-26.050723605150214,26.775693859359524,1515.0,0.0
182000,-26.0503008583691,26.77511502145923,1515.0,0.0
182100,-26.049878111587983,26.77453618355893,1515.0,0.0
182200,-26.049455364806867,26.773957345658633,1515.0,0.0
182300,-26.049032618025752,26.773378507758338,1515.0,0.0
182400,-26.048609871244636,26.77279966985804,1515.0,4.0
182500,-26.04818712446352,26.772220831957743,1519.0,2.0
182600,-26.047764377682405,26.771641994057443,1521.0,1.0
182700,-26.04734163090129,26.771063156157147,1522.0,0.0
182800,-26.046918884120174,26.77048431825685,1522.0,3.0
182900,-26.046496137339055,26.769905480356552,1525.0,0.0
183000,-26.04607339055794,26.769326642456257,1525.0,1.0
183100,-26.045650643776824,26.768747804555957,1526.0,1.0
183200,-26.04522789699571,26.76816896665566,1527.0,0.0
183300,-26.044805150214593,26.767590128755366,1527.0,1.0
183400,-26.044382403433477,26.767011290855066,1528.0,2.0
183500,-26.043959656652362,26.76643245295477,1530.0,0.0
183600,-26.043536909871246,26.765853615054475,1530.0,3.0
183700,-26.04311416309013,26.765274777154175,1533.0,3.0
183800,-26.042691416309015,26.76469593925388,1536.0,1.0
183900,-26.0422686695279,26.76411710135358,1537.0,0.0
184000,-26.04184592274678,26.763538263453285,1537.0,2.0
184100,-26.041423175965665,26.76295942555299,1539.0,2.0
184200,-26.04100042918455,26.76238058765269,1541.0,-2.0
184300,-26.040577682403434,26.761801749752394,1539.0,2.0
184400,-26.04015493562232,26.761222911852094,1541.0,0.0
184500,-26.039732188841203,26.7606440739518,1541.0,0.0
184600,-26.039309442060087,26.760065236051503,1541.0,0.0
184700,-26.038886695278972,26.759486398151203,1541.0,0.0
184800,-26.038463948497856,26.758907560250908,1541.0,0.0
184900,-26.03804120171674,26.758328722350612,1541.0,0.0
185000,-26.03761845493562,26.757749884450313,1541.0,-1.0
185100,-26.037195708154506,26.757171046550017,1540.0,1.0
185200,-26.03677296137339,26.75659220864972,1541.0,0.0
185300,-26.036350214592275,26.75601337074942,1541.0,-1.0
185400,-26.03592746781116,26.755434532849126,1540.0,0.0
185500,-26.035504721030044,26.754855694948827,1540.0,0.0
185600,-26.03508197424893,26.75427685704853,1540.0,0.0
185700,-26.034659227467813,26.753698019148235,1540.0,1.0
185800,-26.034236480686697,26.753119181247936,1541.0,-1.0
185900,-26.033813733905582,26.75254034334764,1540.0,0.0
186000,-26.033390987124463,26.75196150544734,1540.0,0.0
186100,-26.032968240343347,26.751382667547045,1540.0,1.0
186200,-26.032545493562232,26.75080382964675,1541.0,0.0
186300,-26.032122746781116,26.75022499174645,1541.0,1.0
186400,-26.0317,26.749646153846154,1542.0,0.0
186500,-26.031277253218885,26.749067315945858,1542.0,0.0
186600,-26.03085450643777,26.74848847804556,1542.0,-1.0
186700,-26.030431759656654,26.747909640145263,1541.0,0.0
186800,-26.03000901287554,26.747330802244964,1541.0,0.0
186900,-26.029586266094423,26.746751964344668,1541.0,0.0
187000,-26.029163519313308,26.746173126444372,1541.0,0.0
187100,-26.02874077253219,26.745594288544073,1541.0,0.0
187200,-26.028318025751073,26.745015450643777,1541.0,0.0
187300,-26.027895278969957,26.744436612743478,1541.0,0.0
187400,-26.027472532188842,26.743857774843182,1541.0,0.0
187500,-26.027049785407726,26.743278936942886,1541.0,0.0
187600,-26.02662703862661,26.742700099042587,1541.0,0.0
187700,-26.026204291845495,26.74212126114229,1541.0,0.0
187800,-26.02578154506438,26.741542423241995,1541.0,0.0
187900,-26.025358798283264,26.740963585341696,1541.0,1.0
188000,-26.02493605150215,26.7403847474414,1542.0,0.0
188100,-26.02451330472103,26.739805909541104,1542.0,0.0
188200,-26.024090557939914,26.739227071640805,1542.0,0.0
188300,-26.0236678111588,26.73864823374051,1542.0,1.0
188400,-26.023245064377683,26.73806939584021,1543.0,0.0
188500,-26.022822317596567,26.737490557939914,1543.0,0.0
188600,-26.022399570815452,26.73691172003962,1543.0,1.0
188700,-26.021976824034336,26.73633288213932,1544.0,1.0
188800,-26.02155407725322,26.735754044239023,1545.0,0.0
188900,-26.021131330472105,26.735175206338724,1545.0,2.0
189000,-26.02070858369099,26.734596368438428,1547.0,1.0
189100,-26.02028583690987,26.734017530538132,1548.0,0.0
189200,-26.019863090128755,26.733438692637833,1548.0,0.0
189300,-26.01944034334764,26.732859854737537,1548.0,0.0
189400,-26.019017596566524,26.73228101683724,1548.0,0.0
189500,-26.01859484978541,26.731702178936942,1548.0,0.0
189600,-26.018172103004293,26.731123341036646,1548.0,0.0
189700,-26.017749356223177,26.730544503136347,1548.0,0.0
189800,-26.017326609442062,26.72996566523605,1548.0,1.0
189900,-26.016903862660946,26.729386827335755,1549.0,2.0
